regiao;estado;municipio;coduf;codmun;codRegiaoSaude;nomeRegiaoSaude;data;semanaEpi;populacaoTCU2019;casosAcumulado;casosNovos;obitosAcumulado;obitosNovos;Recuperadosnovos;emAcompanhamentoNovos;interior/metropolitana
Norte;AP;;16;;;;2020-06-15;25;845731;16813;301;329;5;;;
Norte;AP;;16;;;;2020-06-16;25;845731;18024;1211;337;8;;;
Norte;AP;;16;;;;2020-06-17;25;845731;18618;594;338;1;;;
Norte;AP;;16;;;;2020-06-18;25;845731;19387;769;342;4;;;
Norte;AP;;16;;;;2020-06-19;25;845731;19922;535;348;6;;;
Norte;AP;;16;;;;2020-06-20;25;845731;21574;1652;353;5;;;
Norte;AP;;16;;;;2020-06-21;26;845731;21840;266;359;6;;;
Norte;AP;;16;;;;2020-06-22;26;845731;24682;2842;372;13;;;
Norte;AP;;16;;;;2020-06-23;26;845731;26437;1755;380;8;;;
Norte;AP;;16;;;;2020-06-24;26;845731;26919;482;387;7;;;
Norte;AP;;16;;;;2020-06-25;26;845731;27415;496;394;7;;;
Norte;AP;;16;;;;2020-06-26;26;845731;27662;247;401;7;;;
Norte;AP;;16;;;;2020-06-27;26;845731;27901;239;406;5;;;
Norte;AP;;16;;;;2020-06-28;27;845731;27985;84;407;1;;;
Norte;AP;;16;;;;2020-06-29;27;845731;28253;268;413;6;;;
Norte;AP;;16;;;;2020-06-30;27;845731;28492;239;417;4;;;
Norte;AP;;16;;;;2020-07-01;27;845731;28927;435;420;3;;;
Norte;AP;;16;;;;2020-07-02;27;845731;29153;226;427;7;;;
Norte;AP;;16;;;;2020-07-03;27;845731;29574;421;438;11;;;
Norte;AP;;16;;;;2020-07-04;27;845731;29809;235;441;3;;;
Norte;AP;;16;;;;2020-07-05;28;845731;29883;74;442;1;;;
Norte;AP;;16;;;;2020-07-06;28;845731;30004;121;449;7;;;
Norte;AP;;16;;;;2020-07-07;28;845731;30294;290;455;6;;;
Norte;AP;;16;;;;2020-07-08;28;845731;30524;230;462;7;;;
Norte;AP;;16;;;;2020-07-09;28;845731;30763;239;467;5;;;
Norte;AP;;16;;;;2020-07-10;28;845731;31080;317;470;3;;;
Norte;AP;;16;;;;2020-07-11;28;845731;31279;199;473;3;;;
Norte;AP;;16;;;;2020-07-12;29;845731;31364;85;474;1;;;
Norte;AP;;16;;;;2020-07-13;29;845731;31552;188;478;4;;;
Norte;AP;;16;;;;2020-07-14;29;845731;31885;333;483;5;;;
Norte;AP;;16;;;;2020-07-15;29;845731;32408;523;488;5;;;
Norte;AP;;16;;;;2020-07-16;29;845731;33004;596;493;5;;;
Norte;AP;;16;;;;2020-07-17;29;845731;33436;432;499;6;;;
Norte;AP;;16;;;;2020-07-18;29;845731;33585;149;505;6;;;
Norte;AP;;16;;;;2020-07-19;30;845731;33705;120;507;2;;;
Norte;AP;;16;;;;2020-07-20;30;845731;34145;440;515;8;;;
Norte;AP;;16;;;;2020-07-21;30;845731;34405;260;533;18;;;
Norte;AP;;16;;;;2020-07-22;30;845731;34660;255;544;11;;;
Norte;AP;;16;;;;2020-07-23;30;845731;34838;178;548;4;;;
Norte;AP;;16;;;;2020-07-24;30;845731;35026;188;552;4;;;
Norte;AP;;16;;;;2020-07-25;30;845731;35162;136;554;2;;;
Norte;AP;;16;;;;2020-07-26;31;845731;35220;58;554;0;;;
Norte;AP;;16;;;;2020-07-27;31;845731;35364;144;556;2;;;
Norte;AP;;16;;;;2020-07-28;31;845731;35697;333;558;2;;;
Norte;AP;;16;;;;2020-07-29;31;845731;35973;276;559;1;;;
Norte;AP;;16;;;;2020-07-30;31;845731;36272;299;561;2;;;
Norte;AP;;16;;;;2020-07-31;31;845731;36468;196;565;4;;;
Norte;AP;;16;;;;2020-08-01;31;845731;36595;127;568;3;;;
Norte;AP;;16;;;;2020-08-02;32;845731;36639;44;571;3;;;
Norte;AP;;16;;;;2020-08-03;32;845731;36804;165;576;5;;;
Norte;AP;;16;;;;2020-08-04;32;845731;36999;195;581;5;;;
Norte;AP;;16;;;;2020-08-05;32;845731;37318;319;588;7;;;
Norte;AP;;16;;;;2020-08-06;32;845731;37735;417;594;6;;;
Norte;AP;;16;;;;2020-08-07;32;845731;37964;229;599;5;;;
Norte;AP;;16;;;;2020-08-08;32;845731;38139;175;601;2;;;
Norte;AP;;16;;;;2020-08-09;33;845731;38208;69;602;1;;;
Norte;AP;;16;;;;2020-08-10;33;845731;38399;191;603;1;;;
Norte;AP;;16;;;;2020-08-11;33;845731;38636;237;604;1;;;
Norte;AP;;16;;;;2020-08-12;33;845731;38801;165;606;2;;;
Norte;AP;;16;;;;2020-08-13;33;845731;39015;214;609;3;;;
Norte;AP;;16;;;;2020-08-14;33;845731;39244;229;612;3;;;
Norte;AP;;16;;;;2020-08-15;33;845731;39431;187;613;1;;;
Norte;AP;;16;;;;2020-08-16;34;845731;39518;87;613;0;;;
Norte;AP;;16;;;;2020-08-17;34;845731;39703;185;617;4;;;
Norte;AP;;16;;;;2020-08-18;34;845731;39957;254;619;2;;;
Norte;AP;;16;;;;2020-08-19;34;845731;40211;254;622;3;;;
Norte;AP;;16;;;;2020-08-20;34;845731;40603;392;626;4;;;
Norte;AP;;16;;;;2020-08-21;34;845731;40875;272;627;1;;;
Norte;AP;;16;;;;2020-08-22;34;845731;41031;156;630;3;;;
Norte;AP;;16;;;;2020-08-23;35;845731;41120;89;631;1;;;
Norte;AP;;16;;;;2020-08-24;35;845731;41254;134;637;6;;;
Norte;AP;;16;;;;2020-08-25;35;845731;41553;299;642;5;;;
Norte;AP;;16;;;;2020-08-26;35;845731;41981;428;647;5;;;
Norte;AP;;16;;;;2020-08-27;35;845731;42285;304;652;5;;;
Norte;AP;;16;;;;2020-08-28;35;845731;42625;340;657;5;;;
Norte;AP;;16;;;;2020-08-29;35;845731;42771;146;659;2;;;
Norte;AP;;16;;;;2020-08-30;36;845731;42892;121;660;1;;;
Norte;AP;;16;;;;2020-08-31;36;845731;43193;301;661;1;;;
Norte;AP;;16;;;;2020-09-01;36;845731;43514;321;663;2;;;
Norte;AP;;16;;;;2020-09-02;36;845731;43800;286;668;5;;;
Norte;AP;;16;;;;2020-09-03;36;845731;44064;264;669;1;;;
Norte;AP;;16;;;;2020-09-04;36;845731;44454;390;670;1;;;
Norte;AP;;16;;;;2020-09-05;36;845731;44682;228;671;1;;;
Norte;AP;;16;;;;2020-09-06;37;845731;44770;88;672;1;;;
Norte;AP;;16;;;;2020-09-07;37;845731;44863;93;673;1;;;
Norte;AP;;16;;;;2020-09-08;37;845731;44999;136;675;2;;;
Norte;AP;;16;;;;2020-09-09;37;845731;45251;252;675;0;;;
Norte;AP;;16;;;;2020-09-10;37;845731;45529;278;676;1;;;
Norte;AP;;16;;;;2020-09-11;37;845731;45665;136;677;1;;;
Norte;AP;;16;;;;2020-09-12;37;845731;45789;124;678;1;;;
Norte;AP;;16;;;;2020-09-13;38;845731;45853;64;678;0;;;
Norte;AP;;16;;;;2020-09-14;38;845731;45955;102;680;2;;;
Norte;AP;;16;;;;2020-09-15;38;845731;46117;162;682;2;;;
Norte;AP;;16;;;;2020-09-16;38;845731;46266;149;685;3;;;
Norte;AP;;16;;;;2020-09-17;38;845731;46372;106;688;3;;;
Norte;AP;;16;;;;2020-09-18;38;845731;46601;229;690;2;;;
Norte;AP;;16;;;;2020-09-19;38;845731;46738;137;691;1;;;
Norte;AP;;16;;;;2020-09-20;39;845731;46863;125;691;0;;;
Norte;AP;;16;;;;2020-09-21;39;845731;46946;83;693;2;;;
Norte;AP;;16;;;;2020-09-22;39;845731;47135;189;695;2;;;
Norte;AP;;16;;;;2020-09-23;39;845731;47364;229;697;2;;;
Norte;AP;;16;;;;2020-09-24;39;845731;47516;152;698;1;;;
Norte;AP;;16;;;;2020-09-25;39;845731;47657;141;699;1;;;
Norte;AP;;16;;;;2020-09-26;39;845731;47745;88;702;3;;;
Norte;AP;;16;;;;2020-09-27;40;845731;47795;50;702;0;;;
Norte;AP;;16;;;;2020-09-28;40;845731;47935;140;704;2;;;
Norte;AP;;16;;;;2020-09-29;40;845731;48054;119;705;1;;;
Norte;AP;;16;;;;2020-09-30;40;845731;48254;200;709;4;;;
Norte;AP;;16;;;;2020-10-01;40;845731;48385;131;712;3;;;
Norte;AP;;16;;;;2020-10-02;40;845731;48529;144;713;1;;;
Norte;AP;;16;;;;2020-10-03;40;845731;48602;73;715;2;;;
Norte;AP;;16;;;;2020-10-04;41;845731;48628;26;716;1;;;
Norte;AP;;16;;;;2020-10-05;41;845731;48701;73;718;2;;;
Norte;AP;;16;;;;2020-10-06;41;845731;48814;113;721;3;;;
Norte;AP;;16;;;;2020-10-07;41;845731;48963;149;722;1;;;
Norte;AP;;16;;;;2020-10-08;41;845731;49085;122;724;2;;;
Norte;AP;;16;;;;2020-10-09;41;845731;49215;130;725;1;;;
Norte;AP;;16;;;;2020-10-10;41;845731;49303;88;725;0;;;
Norte;AP;;16;;;;2020-10-11;42;845731;49386;83;725;0;;;
Norte;AP;;16;;;;2020-10-12;42;845731;49424;38;726;1;;;
Norte;AP;;16;;;;2020-10-13;42;845731;49593;169;727;1;;;
Norte;AP;;16;;;;2020-10-14;42;845731;49745;152;728;1;;;
Norte;AP;;16;;;;2020-10-15;42;845731;49890;145;729;1;;;
Norte;AP;;16;;;;2020-10-16;42;845731;50072;182;730;1;;;
Norte;AP;;16;;;;2020-10-17;42;845731;50150;78;731;1;;;
Norte;AP;;16;;;;2020-10-18;43;845731;50191;41;731;0;;;
Norte;AP;;16;;;;2020-10-19;43;845731;50263;72;734;3;;;
Norte;AP;;16;;;;2020-10-20;43;845731;50382;119;734;0;;;
Norte;AP;;16;;;;2020-10-21;43;845731;50594;212;736;2;;;
Norte;AP;;16;;;;2020-10-22;43;845731;50822;228;738;2;;;
Norte;AP;;16;;;;2020-10-23;43;845731;50968;146;740;2;;;
Norte;AP;;16;;;;2020-10-24;43;845731;51074;106;741;1;;;
Norte;AP;;16;;;;2020-10-25;44;845731;51127;53;741;0;;;
Norte;AP;;16;;;;2020-10-26;44;845731;51192;65;741;0;;;
Norte;AP;;16;;;;2020-10-27;44;845731;51427;235;743;2;;;
Norte;AP;;16;;;;2020-10-28;44;845731;51523;96;744;1;;;
Norte;AP;;16;;;;2020-10-29;44;845731;51875;352;746;2;;;
Norte;AP;;16;;;;2020-10-30;44;845731;52030;155;747;1;;;
Norte;AP;;16;;;;2020-10-31;44;845731;52175;145;748;1;;;
Norte;AP;;16;;;;2020-11-01;45;845731;52500;325;748;0;;;
Norte;AP;;16;;;;2020-11-02;45;845731;52653;153;749;1;;;
Norte;AP;;16;;;;2020-11-03;45;845731;52832;179;751;2;;;
Norte;AP;;16;;;;2020-11-04;45;845731;52832;0;751;0;;;
Norte;AP;;16;;;;2020-11-05;45;845731;52832;0;751;0;;;
Norte;AP;;16;;;;2020-11-06;45;845731;52832;0;751;0;;;
Norte;AP;;16;;;;2020-11-07;45;845731;52832;0;751;0;;;
Norte;AP;;16;;;;2020-11-08;46;845731;53010;178;751;0;;;
Norte;AP;;16;;;;2020-11-09;46;845731;53330;320;764;13;;;
Norte;AP;;16;;;;2020-11-10;46;845731;53574;244;766;2;;;
Norte;AP;;16;;;;2020-11-11;46;845731;53790;216;770;4;;;
Norte;AP;;16;;;;2020-11-12;46;845731;54056;266;771;1;;;
Norte;AP;;16;;;;2020-11-13;46;845731;54417;361;774;3;;;
Norte;AP;;16;;;;2020-11-14;46;845731;54838;421;777;3;;;
Norte;AP;;16;;;;2020-11-15;47;845731;54979;141;777;0;;;
Norte;AP;;16;;;;2020-11-16;47;845731;55156;177;780;3;;;
Norte;AP;;16;;;;2020-11-17;47;845731;55382;226;782;2;;;
Norte;AP;;16;;;;2020-11-18;47;845731;55652;270;783;1;;;
Norte;AP;;16;;;;2020-11-19;47;845731;55885;233;785;2;;;
Norte;AP;;16;;;;2020-11-20;47;845731;56085;200;787;2;;;
Norte;AP;;16;;;;2020-11-21;47;845731;56236;151;789;2;;;
Norte;AP;;16;;;;2020-11-22;48;845731;56548;312;789;0;;;
Norte;AP;;16;;;;2020-11-23;48;845731;56922;374;792;3;;;
Norte;AP;;16;;;;2020-11-24;48;845731;57343;421;795;3;;;
Norte;AP;;16;;;;2020-11-25;48;845731;57698;355;799;4;;;
Norte;AP;;16;;;;2020-11-26;48;845731;58043;345;802;3;;;
Norte;AP;;16;;;;2020-11-27;48;845731;58300;257;805;3;;;
Norte;AP;;16;;;;2020-11-28;48;845731;58835;535;806;1;;;
Norte;AP;;16;;;;2020-11-29;49;845731;58956;121;806;0;;;
Norte;AP;;16;;;;2020-11-30;49;845731;59131;175;807;1;;;
Norte;AP;;16;;;;2020-12-01;49;845731;59423;292;810;3;;;
Norte;AP;;16;;;;2020-12-02;49;845731;59850;427;814;4;;;
Norte;AP;;16;;;;2020-12-03;49;845731;60391;541;819;5;;;
Norte;AP;;16;;;;2020-12-04;49;845731;60751;360;823;4;;;
Norte;AP;;16;;;;2020-12-05;49;845731;61053;302;826;3;;;
Norte;AP;;16;;;;2020-12-06;50;845731;61177;124;827;1;;;
Norte;AP;;16;;;;2020-12-07;50;845731;61393;216;831;4;;;
Norte;AP;;16;;;;2020-12-08;50;845731;61607;214;834;3;;;
Norte;AP;;16;;;;2020-12-09;50;845731;61925;318;839;5;;;
Norte;AP;;16;;;;2020-12-10;50;845731;62221;296;842;3;;;
Norte;AP;;16;;;;2020-12-11;50;845731;62764;543;846;4;;;
Norte;AP;;16;;;;2020-12-12;50;845731;63042;278;849;3;;;
Norte;AP;;16;;;;2020-12-13;51;845731;63313;271;849;0;;;
Norte;AP;;16;;;;2020-12-14;51;845731;63601;288;854;5;;;
Norte;AP;;16;;;;2020-12-15;51;845731;63601;0;854;0;;;
Norte;AP;;16;;;;2020-12-16;51;845731;64303;702;861;7;;;
Norte;AP;;16;;;;2020-12-17;51;845731;64549;246;864;3;;;
Norte;AP;;16;;;;2020-12-18;51;845731;64549;0;864;0;;;
Norte;AP;;16;;;;2020-12-19;51;845731;65109;560;875;11;;;
Norte;AP;;16;;;;2020-12-20;52;845731;65215;106;875;0;;;
Norte;AP;;16;;;;2020-12-21;52;845731;65422;207;880;5;;;
Norte;AP;;16;;;;2020-12-22;52;845731;65712;290;885;5;;;
Norte;AP;;16;;;;2020-12-23;52;845731;65938;226;891;6;;;
Norte;AP;;16;;;;2020-12-24;52;845731;66132;194;897;6;;;
Norte;AP;;16;;;;2020-12-25;52;845731;66221;89;899;2;;;
Norte;AP;;16;;;;2020-12-26;52;845731;66293;72;901;2;;;
Norte;AP;;16;;;;2020-12-27;53;845731;66724;431;901;0;;;
Norte;AP;;16;;;;2020-12-28;53;845731;67149;425;907;6;;;
Norte;AP;;16;;;;2020-12-29;53;845731;67405;256;913;6;;;
Norte;AP;;16;;;;2020-12-30;53;845731;67702;297;919;6;;;
Norte;AP;;16;;;;2020-12-31;53;845731;68201;499;925;6;;;
Norte;AP;;16;;;;2021-01-01;53;845731;68361;160;926;1;;;
Norte;AP;;16;;;;2021-01-02;53;845731;68441;80;927;1;;;
Norte;AP;;16;;;;2021-01-03;1;845731;68568;127;927;0;;;
Norte;AP;;16;;;;2021-01-04;1;845731;68775;207;936;9;;;
Norte;AP;;16;;;;2021-01-05;1;845731;69096;321;943;7;;;
Norte;AP;;16;;;;2021-01-06;1;845731;69469;373;950;7;;;
Norte;AP;;16;;;;2021-01-07;1;845731;69874;405;956;6;;;
Norte;AP;;16;;;;2021-01-08;1;845731;70344;470;962;6;;;
Norte;AP;;16;;;;2021-01-09;1;845731;70676;332;969;7;;;
Norte;AP;;16;;;;2021-01-10;2;845731;70902;226;969;0;;;
Norte;AP;;16;;;;2021-01-11;2;845731;71287;385;976;7;;;
Norte;AP;;16;;;;2021-01-12;2;845731;71689;402;981;5;;;
Norte;AP;;16;;;;2021-01-13;2;845731;72049;360;987;6;;;
Norte;AP;;16;;;;2021-01-14;2;845731;72422;373;991;4;;;
Norte;AP;;16;;;;2021-01-15;2;845731;72824;402;994;3;;;
Norte;AP;;16;;;;2021-01-16;2;845731;73213;389;996;2;;;
Norte;AP;;16;;;;2021-01-17;3;845731;73417;204;996;0;;;
Norte;AP;;16;;;;2021-01-18;3;845731;73626;209;1005;9;;;
Norte;AP;;16;;;;2021-01-19;3;845731;74045;419;1010;5;;;
Norte;AP;;16;;;;2021-01-20;3;845731;74310;265;1016;6;;;
Norte;AP;;16;;;;2021-01-21;3;845731;74535;225;1019;3;;;
Norte;AP;;16;;;;2021-01-22;3;845731;74874;339;1022;3;;;
Norte;AP;;16;;;;2021-01-23;3;845731;75054;180;1025;3;;;
Norte;AP;;16;;;;2021-01-24;4;845731;75249;195;1025;0;;;
Norte;AP;;16;;;;2021-01-25;4;845731;75400;151;1032;7;;;
Norte;AP;;16;;;;2021-01-26;4;845731;75641;241;1036;4;;;
Norte;AP;;16;;;;2021-01-27;4;845731;75940;299;1040;4;;;
Norte;AP;;16;;;;2021-01-28;4;845731;76311;371;1048;8;;;
Norte;AP;;16;;;;2021-01-29;4;845731;76688;377;1057;9;;;
Norte;AP;;16;;;;2021-01-30;4;845731;76884;196;1059;2;;;
Norte;AP;;16;;;;2021-01-31;5;845731;77041;157;1059;0;;;
Norte;AP;;16;;;;2021-02-01;5;845731;77404;363;1064;5;;;
Norte;AP;;16;;;;2021-02-02;5;845731;77729;325;1066;2;;;
Norte;AP;;16;;;;2021-02-03;5;845731;77989;260;1069;3;;;
Norte;AP;;16;;;;2021-02-04;5;845731;78213;224;1070;1;;;
Norte;AP;;16;;;;2021-02-05;5;845731;78423;210;1074;4;;;
Norte;AP;;16;;;;2021-02-06;5;845731;78646;223;1079;5;;;
Norte;AP;;16;;;;2021-02-07;6;845731;78799;153;1079;0;;;
Norte;AP;;16;;;;2021-02-08;6;845731;78990;191;1083;4;;;
Norte;AP;;16;;;;2021-02-09;6;845731;79274;284;1086;3;;;
Norte;AP;;16;;;;2021-02-10;6;845731;79504;230;1089;3;;;
Norte;AP;;16;;;;2021-02-11;6;845731;79835;331;1093;4;;;
Norte;AP;;16;;;;2021-02-12;6;845731;80191;356;1098;5;;;
Norte;AP;;16;;;;2021-02-13;6;845731;80374;183;1102;4;;;
Norte;AP;;16;;;;2021-02-14;7;845731;80528;154;1102;0;;;
Norte;AP;;16;;;;2021-02-15;7;845731;80663;135;1106;4;;;
Norte;AP;;16;;;;2021-02-16;7;845731;80940;277;1112;6;;;
Norte;AP;;16;;;;2021-02-17;7;845731;81211;271;1116;4;;;
Norte;AP;;16;;;;2021-02-18;7;845731;81470;259;1120;4;;;
Norte;AP;;16;;;;2021-02-19;7;845731;81689;219;1121;1;;;
Norte;AP;;16;;;;2021-02-20;7;845731;81874;185;1121;0;;;
Norte;AP;;16;;;;2021-02-21;8;845731;82015;141;1121;0;;;
Norte;AP;;16;;;;2021-02-22;8;845731;82378;363;1125;4;;;
Norte;AP;;16;;;;2021-02-23;8;845731;82606;228;1127;2;;;
Norte;AP;;16;;;;2021-02-24;8;845731;82868;262;1131;4;;;
Norte;AP;;16;;;;2021-02-25;8;845731;83062;194;1135;4;;;
Norte;AP;;16;;;;2021-02-26;8;845731;83279;217;1136;1;;;
Norte;AP;;16;;;;2021-02-27;8;845731;83505;226;1139;3;;;
Norte;AP;;16;;;;2021-02-28;9;845731;83663;158;1140;1;;;
Norte;AP;;16;;;;2021-03-01;9;845731;83885;222;1142;2;;;
Norte;AP;;16;;;;2021-03-02;9;845731;84177;292;1144;2;;;
Norte;AP;;16;;;;2021-03-03;9;845731;84483;306;1146;2;;;
Norte;AP;;16;;;;2021-03-04;9;845731;84808;325;1152;6;;;
Norte;AP;;16;;;;2021-03-05;9;845731;85065;257;1156;4;;;
Norte;AP;;16;;;;2021-03-06;9;845731;85223;158;1156;0;;;
Norte;AP;;16;;;;2021-03-07;10;845731;85578;355;1156;0;;;
Norte;AP;;16;;;;2021-03-08;10;845731;85879;301;1161;5;;;
Norte;AP;;16;;;;2021-03-09;10;845731;86346;467;1164;3;;;
Norte;AP;;16;;;;2021-03-10;10;845731;86674;328;1167;3;;;
Norte;AP;;16;;;;2021-03-11;10;845731;87095;421;1169;2;;;
Norte;AP;;16;;;;2021-03-12;10;845731;87479;384;1177;8;;;
Norte;AP;;16;;;;2021-03-13;10;845731;87792;313;1181;4;;;
Norte;AP;;16;;;;2021-03-14;11;845731;88047;255;1181;0;;;
Norte;AP;;16;;;;2021-03-15;11;845731;88363;316;1187;6;;;
Norte;AP;;16;;;;2021-03-16;11;845731;89118;755;1195;8;;;
Norte;AP;;16;;;;2021-03-17;11;845731;89822;704;1201;6;;;
Norte;AP;;16;;;;2021-03-18;11;845731;90597;775;1206;5;;;
Norte;AP;;16;;;;2021-03-19;11;845731;91077;480;1216;10;;;
Norte;AP;;16;;;;2021-03-20;11;845731;91515;438;1222;6;;;
Norte;AP;;16;;;;2021-03-21;12;845731;92010;495;1222;0;;;
Norte;AP;;16;;;;2021-03-22;12;845731;92462;452;1233;11;;;
Norte;AP;;16;;;;2021-03-23;12;845731;93111;649;1243;10;;;
Norte;AP;;16;;;;2021-03-24;12;845731;93689;578;1253;10;;;
Norte;AP;;16;;;;2021-03-25;12;845731;94285;596;1258;5;;;
Norte;AP;;16;;;;2021-03-26;12;845731;94967;682;1265;7;;;
Norte;AP;;16;;;;2021-03-27;12;845731;95400;433;1268;3;;;
Norte;AP;;16;;;;2021-03-28;13;845731;95649;249;1268;0;;;
Norte;AP;;16;;;;2021-03-29;13;845731;96199;550;1279;11;;;
Norte;AP;;16;;;;2021-03-30;13;845731;96910;711;1292;13;;;
Norte;AP;;16;;;;2021-03-31;13;845731;97542;632;1302;10;;;
Norte;AP;;16;;;;2021-04-01;13;845731;98044;502;1311;9;;;
Norte;AP;;16;;;;2021-04-02;13;845731;98324;280;1318;7;;;
Norte;AP;;16;;;;2021-04-03;13;845731;98604;280;1323;5;;;
Norte;AP;;16;;;;2021-04-04;14;845731;98898;294;1323;0;;;
Norte;AP;;16;;;;2021-04-05;14;845731;99237;339;1334;11;;;
Norte;AP;;16;;;;2021-04-06;14;845731;99708;471;1346;12;;;
Norte;AP;;16;;;;2021-04-07;14;845731;100292;584;1356;10;;;
Norte;AP;;16;;;;2021-04-08;14;845731;100672;380;1371;15;;;
Norte;AP;;16;;;;2021-04-09;14;845731;100948;276;1381;10;;;
Norte;AP;;16;;;;2021-04-10;14;845731;101195;247;1386;5;;;
Norte;AP;;16;;;;2021-04-11;15;845731;101378;183;1390;4;;;
Norte;AP;;16;;;;2021-04-12;15;845731;101647;269;1402;12;;;
Norte;AP;;16;;;;2021-04-13;15;845731;101956;309;1419;17;;;
Norte;AP;;16;;;;2021-04-14;15;845731;102260;304;1432;13;;;
Norte;AP;;16;;;;2021-04-15;15;845731;102531;271;1446;14;;;
Norte;AP;;16;;;;2021-04-16;15;845731;102836;305;1456;10;;;
Norte;AP;;16;;;;2021-04-17;15;845731;103002;166;1464;8;;;
Norte;AP;;16;;;;2021-04-18;16;845731;103116;114;1467;3;;;
Norte;AP;;16;;;;2021-04-19;16;845731;103374;258;1477;10;;;
Norte;AP;;16;;;;2021-04-20;16;845731;103620;246;1483;6;;;
Norte;AP;;16;;;;2021-04-21;16;845731;103733;113;1488;5;;;
Norte;AP;;16;;;;2021-04-22;16;845731;103960;227;1497;9;;;
Norte;AP;;16;;;;2021-04-23;16;845731;104109;149;1502;5;;;
Norte;AP;;16;;;;2021-04-24;16;845731;104237;128;1505;3;;;
Norte;AP;;16;;;;2021-04-25;17;845731;104308;71;1507;2;;;
Norte;AP;;16;;;;2021-04-26;17;845731;104518;210;1517;10;;;
Norte;AP;;16;;;;2021-04-27;17;845731;104771;253;1524;7;;;
Norte;AP;;16;;;;2021-04-28;17;845731;104964;193;1529;5;;;
Norte;AP;;16;;;;2021-04-29;17;845731;105133;169;1536;7;;;
Norte;AP;;16;;;;2021-04-30;17;845731;105754;621;1543;7;;;
Norte;AP;;16;;;;2021-05-01;17;845731;105971;217;1549;6;;;
Norte;TO;;17;;;;2020-02-25;9;1572866;0;0;0;0;;;
Norte;TO;;17;;;;2020-02-26;9;1572866;0;0;0;0;;;
Norte;TO;;17;;;;2020-02-27;9;1572866;0;0;0;0;;;
Norte;TO;;17;;;;2020-02-28;9;1572866;0;0;0;0;;;
Norte;TO;;17;;;;2020-02-29;9;1572866;0;0;0;0;;;
Norte;TO;;17;;;;2020-03-01;10;1572866;0;0;0;0;;;
Norte;TO;;17;;;;2020-03-02;10;1572866;0;0;0;0;;;
Norte;TO;;17;;;;2020-03-03;10;1572866;0;0;0;0;;;
Norte;TO;;17;;;;2020-03-04;10;1572866;0;0;0;0;;;
Norte;TO;;17;;;;2020-03-05;10;1572866;0;0;0;0;;;
Norte;TO;;17;;;;2020-03-06;10;1572866;0;0;0;0;;;
Norte;TO;;17;;;;2020-03-07;10;1572866;0;0;0;0;;;
Norte;TO;;17;;;;2020-03-08;11;1572866;0;0;0;0;;;
Norte;TO;;17;;;;2020-03-09;11;1572866;0;0;0;0;;;
Norte;TO;;17;;;;2020-03-10;11;1572866;0;0;0;0;;;
Norte;TO;;17;;;;2020-03-11;11;1572866;0;0;0;0;;;
Norte;TO;;17;;;;2020-03-12;11;1572866;0;0;0;0;;;
Norte;TO;;17;;;;2020-03-13;11;1572866;0;0;0;0;;;
Norte;TO;;17;;;;2020-03-14;11;1572866;0;0;0;0;;;
Norte;TO;;17;;;;2020-03-15;12;1572866;0;0;0;0;;;
Norte;TO;;17;;;;2020-03-16;12;1572866;0;0;0;0;;;
Norte;TO;;17;;;;2020-03-17;12;1572866;0;0;0;0;;;
Norte;TO;;17;;;;2020-03-18;12;1572866;0;0;0;0;;;
Norte;TO;;17;;;;2020-03-19;12;1572866;1;1;0;0;;;
Norte;TO;;17;;;;2020-03-20;12;1572866;1;0;0;0;;;
Norte;TO;;17;;;;2020-03-21;12;1572866;2;1;0;0;;;
Norte;TO;;17;;;;2020-03-22;13;1572866;2;0;0;0;;;
Norte;TO;;17;;;;2020-03-23;13;1572866;5;3;0;0;;;
Norte;TO;;17;;;;2020-03-24;13;1572866;7;2;0;0;;;
Norte;TO;;17;;;;2020-03-25;13;1572866;7;0;0;0;;;
Norte;TO;;17;;;;2020-03-26;13;1572866;7;0;0;0;;;
Norte;TO;;17;;;;2020-03-27;13;1572866;8;1;0;0;;;
Norte;TO;;17;;;;2020-03-28;13;1572866;9;1;0;0;;;
Norte;TO;;17;;;;2020-03-29;14;1572866;9;0;0;0;;;
Norte;TO;;17;;;;2020-03-30;14;1572866;10;1;0;0;;;
Norte;TO;;17;;;;2020-03-31;14;1572866;11;1;0;0;;;
Norte;TO;;17;;;;2020-04-01;14;1572866;12;1;0;0;;;
Norte;TO;;17;;;;2020-04-02;14;1572866;12;0;0;0;;;
Norte;TO;;17;;;;2020-04-03;14;1572866;12;0;0;0;;;
Norte;TO;;17;;;;2020-04-04;14;1572866;14;2;0;0;;;
Norte;TO;;17;;;;2020-04-05;15;1572866;17;3;0;0;;;
Norte;TO;;17;;;;2020-04-06;15;1572866;17;0;0;0;;;
Norte;TO;;17;;;;2020-04-07;15;1572866;19;2;0;0;;;
Norte;TO;;17;;;;2020-04-08;15;1572866;23;4;0;0;;;
Norte;TO;;17;;;;2020-04-09;15;1572866;23;0;0;0;;;
Norte;TO;;17;;;;2020-04-10;15;1572866;23;0;0;0;;;
Norte;TO;;17;;;;2020-04-11;15;1572866;23;0;0;0;;;
Norte;TO;;17;;;;2020-04-12;16;1572866;25;2;0;0;;;
Norte;TO;;17;;;;2020-04-13;16;1572866;26;1;0;0;;;
Norte;TO;;17;;;;2020-04-14;16;1572866;26;0;0;0;;;
Norte;TO;;17;;;;2020-04-15;16;1572866;26;0;1;1;;;
